document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
255,"The variables examined might have included things like the type of chart shown (categorical), the accuracy of responses (quantitative), and possibly the amount of time taken to complete tasks (quantitative)",0.11268059842376078,0.03871663924062372,0.03370439587901512,0.2181654153709355,0.06055928378553751,0.05356248682876095,0.03817630318799026,0.05849848639954779,0.07786358531800736,0.0460828538801362
256,variables where the data represent groups.,0.07734877419477204,0.03856600407172807,0.04371801049808639,0.3725114316280599,0.04499181674502464,0.09261676139112532,0.04659148001198853,0.07125199861535081,0.04149349618573644,0.03852277624311119
257,The variable of which shape was smaller or larger. (quantitative),0.027179302162064455,0.05973045533514646,0.039735573216056114,0.032703969407201355,0.024129926980944693,0.06303371979770844,0.08344628810292422,0.037898049620989804,0.020349687347350397,0.03676872650340259
258,"The variables being examined are weather or not the triangle or circle was smaller and correctly identified. That would be categorical. a yes or no. Another variable could be how far off or on peoples guesses where, if most people thought were smaller or bigger. That would also be categorical variables. More over, or more under.",1.9131963109349097e-308,2.551791774929858e-308,3.750059518783845e-308,1.888311371014518e-308,1.663037934749856e-308,3.7584311954005674e-308,1.0,1.8968928479147e-308,1.2992359448667935e-308,1.8192462638617486e-308
259,"categorical, whether the triangle was smaller or the dot.",0.04456097940121291,0.05933369023760496,0.09215401351342505,0.042251909539955994,0.04063072606119471,0.07414012312670269,0.41916475318449625,0.04326687204605663,0.03242478858264756,0.04486761110543023
260,Type of student (categorical) and distance between the two graphs (quantitative).,0.23921941127121615,0.03672609038600296,0.035670120313706574,0.05841155483979306,0.22422624227497165,0.04641059554764768,0.038787725546602765,0.04215398438457098,0.10727574031995557,0.036773766028685956
261,Categorical  triangle or circle,0.05158386898367434,0.06840822280913093,0.10608477509431814,0.04853585477216723,0.04755700045109943,0.08269845378214521,0.3479160497212342,0.04973119951409606,0.03813730076938667,0.05214274090147487
262,"The variables that are examined is which column is bigger, which is categorical, and the difference of value between the columns, which is quantitative.",2.12115605183444e-308,2.061354786921917e-308,6.400682881488172e-308,3.2113623931988244e-308,1.771564158022904e-308,1.0,4.662043740433917e-308,3.103524858803044e-308,1.426743506003634e-308,1.732737077899395e-308
263,It was categorial and it was based off of whether the triangle or circle bar was smaller.,1.794603520361962e-308,2.366674774377356e-308,3.9559091986297203e-308,1.771320521582991e-308,1.587120458650281e-308,3.538586086675684e-308,1.0,1.808505945393649e-308,1.249293899201527e-308,1.7505357227018376e-308
264,"The variables was which one of the circle and the triangle was smaller, and also by how much it was smaller. The circle or triangle is categorical and the how much smaller is a percentage so its quantitative.",1.960046947846256e-308,2.640851615915218e-308,3.6021575940653567e-308,1.93717933562957e-308,1.6894168864659735e-308,3.829847514463348e-308,1.0,1.927164464219446e-308,1.318270231183494e-308,1.8451326647113787e-308
265,size of the bar if it was smaller or larger - categorical,0.021465494564679753,0.021628497327715247,0.731054256311255,0.0232339708221113,0.02049038868860389,0.062272664099984894,0.05091866443847393,0.025499104868436828,0.0155400454383811,0.019540007814605766
266,"Independent variable: which bar was shorter- categorical

Dependent variable: how much shorter was the bar compared to the larger bar- quantitative",1.472688402671873e-308,1.423483124575818e-308,1.0,1.620269685344326e-308,1.3959535888961327e-308,4.947658889465924e-308,3.4209699613744374e-308,1.7397306863874677e-308,1.036474330236382e-308,1.271160478629467e-308
267,"Which bar is smaller - categorical

how much smaller was one bar compared to the other - quantitative",1.5049827059521646e-308,1.3862948548723485e-308,1.0,1.640216789183562e-308,1.437138157249574e-308,4.916061157930147e-308,3.212746038144332e-308,1.740371670458725e-308,1.047056905971942e-308,1.247491494750062e-308
268,One variable would be how the graphs were displayed making it categorical and the other variable would be the amount of times the answers were correct making it quantitative.,0.4098404048019591,0.03501916892410937,0.03171954594552438,0.10243365461727144,0.08344682277457698,0.04786903505530518,0.03548668381546738,0.04404803211588632,0.07190689438922994,0.03571751607533615
269,"Difference in height of bar- quantitative 

Which bar was small (circle or triangle)- categorical",0.030102383073554395,0.03404730803695723,0.22571991444059925,0.029988228435358723,0.028020092357259167,0.07589951092792108,0.10447383446862969,0.031751720116270706,0.021159292308783523,0.027835009871160738
270,"Stistical graphics - quatitative 

the circle and triangle- categorical",0.05004498960015823,0.06611734879797572,0.10203131272993383,0.04704454909301777,0.04591733425635005,0.08060412974238965,0.366407784254218,0.047950281669596126,0.03669711153810265,0.04998062511698502
271,"One of the variables observed was the color intensity, which is quantitative. As well as the estimated variables of how much smaller the units are. A couple of categorical groups observed are gender, age, and education level.",0.03754331886090643,0.0456689714892588,0.025434837387419643,0.05536702823870045,0.028327624306680777,0.048997981649775806,0.035528787390906924,0.05074741750131424,0.029306094904269966,0.048807940614450124
272,"The quantitative variables present are the numerical values associated/estimated with each color shade or height, and how accurate the responses were. The categorical variables measured are which letter represents a larger value (Y or y).",0.04939278124673825,0.04214522081251112,0.024657587616849247,0.06937290054355733,0.03416903130028918,0.04502133345358358,0.033307947126418304,0.044931633672126006,0.03550791703843464,0.04646934566328093
273,"Did the participant answer correctly - categorical

How confident was the participant- categorical 

What the participant estimated the quantity of the smaller value to be - quantitative",1.718496591772974e-308,1.579106474951285e-308,1.7589590527405305e-308,2.982960748744687e-308,1.444585491964485e-308,2.3849779742854777e-308,1.770899715054029e-308,1.0,1.63639857644421e-308,3.0820614819674976e-308
274,"Variables were which letter was larger (categorical), and how much larger than the comparison (quantitative).",2.107491042780957e-308,1.9952711644368024e-308,6.373393419105196e-308,3.253746883847266e-308,1.757770962028487e-308,1.0,4.4075917247920796e-308,3.0900322777657513e-308,1.4173297841187905e-308,1.6970867294033413e-308
275,"The variables examined were the heat map type, the locations of objects on the heat map, and the rating of the difference between the two objects. The first two variables listed are categorical because they refer to visual data that cannot be counted. The last variable is quantitative because you are answering based on a numeric scale.",0.09042651451459519,0.05003437509805684,0.03356399796539711,0.11571767067131,0.0590177891879673,0.05314514377726607,0.04283813996544899,0.054846778483433216,0.0761236654441355,0.05866743145588652
276,It was probably testing how people used visual information like color and location on the grid to show which two things are bigger and base it on a number value.,3.258247328401899e-308,1.3873387587319325e-308,1.127576954539697e-308,2.357920656942e-308,2.601040323437451e-308,1.4811178963048926e-308,1.2544924305801e-308,1.822073387318829e-308,1.0,1.7886707802014386e-308
277,There was a categorical variable in form of determining which area represented a larger number as well as a quantitative variable when I had to estimate the difference of two areas represented by a number.,0.038848872688542604,0.03979331620043923,0.12101430796813872,0.05355996872766676,0.03235903592545896,0.43633540983078484,0.11233281009357726,0.054270646146797365,0.02586509209315531,0.0332721289219076
278,The variables that were examined were which letter was higher in value and how much less the second letter was compared to the first. The first is categorical and the second is quantitative.,2.0622299723389355e-308,1.9484002084334443e-308,6.422806716601914e-308,3.206825897273915e-308,1.7262760176190176e-308,1.0,4.25849834181628e-308,3.037618032791708e-308,1.3963927293755796e-308,1.6648155875815265e-308
279,"*

Independent variable: How the heat map was presented or how the values were spread across the grid 

*

Dependent variable: Whether the participant picked the right letter",0.09049782073458872,0.05129044809818321,0.03373606895274082,0.1131847406479307,0.05929769277038733,0.05343866453913207,0.04330994760258691,0.054627322406484304,0.07588205400156325,0.059116746809899534
280,"If people can correctly identify which value is larger; categorical

If people can correctly estimate the difference between two values; quantitative",0.033443316738137205,0.031200403988354747,0.04272867123591378,0.0652421480401286,0.028171069173916766,0.05964634051061601,0.03947382403902476,0.2951555922117818,0.028746057598813147,0.043440092353326736
281,"color (darker or lighter)- categorical 

depth (categorical)- higher or lower 

slider (quantitative)",0.047426855299865206,0.037631102452501834,0.022907624204392896,0.05971303534691781,0.03703997032130745,0.03590806748067329,0.030088217090447074,0.04102266923963831,0.047206446849775034,0.05882027623562953
282,"One variable was whether or not the participant had access to the 3D-printed charts. This is a categorical variable because it’s a yes or no question. Another variable could be how accurate the participants were in answering questions about the data — this would be a quantitative variable because it deals with numbers, like how many answers they got right. They might have also looked at how long it took people to answer questions, which is also quantitative, since it's measured in time. There could be other categorical variables too, like whether the person was a student or not, or what kind of device they used.",0.09174683091449298,0.03590586081321021,0.031177746215250306,0.5077141337264628,0.0481178225640062,0.051947520404665576,0.035881633801120076,0.05524298154350232,0.05584192156867654,0.041876750350569945
283,"Color Intensity (shade on the heat map): Quantitative (represents a numeric value).

Letter Label (e.g., ""R"" or ""r""): Categorical (identifies a specific position/value).

Relative Position on the Grid: Categorical (row/column location).

Estimated Smaller Value (slider response): Quantitative (numeric scale from 0-100).",0.08829546265502547,0.05141701718576933,0.0339007515195095,0.11020675507797188,0.059226008454079375,0.05343941714763015,0.043579902728472134,0.05533638318904629,0.07718981644616599,0.061789992159826765
284,"Independent variable would be each student that participated which would a quantitative variable based on how many actually participate. Categorical variable would be ""which answer did they choose for each question"".",4.403975488351873e-308,1.778539801961417e-308,1.6065608657603267e-308,1.0,2.3166900782639724e-308,2.687116803712695e-308,1.8135307809276087e-308,2.806164181243541e-308,2.599943591205348e-308,2.006929228282722e-308
285,"There were two variables with were the factor 1 and 2. These were the axis variables and main area of interests which was represented by color that define the heat map grid. The variables are quantative because they are based on numbers, for example the higher or lower the number the warmer or colder it would be.",0.09085848734996384,0.05050775625225736,0.03361516343104094,0.11407098293611698,0.05942493792149345,0.05312123069910718,0.043035462472391754,0.054497326797244915,0.07632576039204694,0.05892439831183337
286,the variables that were examined were which was the larger value and since it wasn't numbers and only letters that is categorical and then the second variable was how much smaller is the smaller variable and that would be quantitative because that was when we were given numbers.,2.09706892238653e-308,1.995470206119434e-308,5.962778220614679e-308,3.354670472144533e-308,1.743951917676072e-308,1.0,4.232613816502948e-308,3.1739045704172494e-308,1.423399308558315e-308,1.704053114134913e-308
287,"* Graph type, categorical (3D or flat)

* Which of the two quantities was larger, categorical

* Approximate difference between the two quantities, quantitative",0.1356339318701425,0.04208619696010541,0.050191816240197897,0.052742660845914904,0.45432977141708175,0.06064423207708594,0.05282914047655229,0.045719911202859564,0.06158805678072279,0.038234677633683725
288,"The variables examined are as follows: 

1. Current enrollment in a statistics class: categorical 

2. Male or Female: Categorical

3. Access to 3-D models: categorical 

4. Type of test (2-D v 3-D): categorical 

5. Which coordinate was chosen as higher or lower in temperature: categorical 

6. The number of accurate choices: Quantitative",0.05989607412834487,0.029256462574024308,0.024099134647875668,0.0946554243931384,0.03906466733593923,0.03805440228352879,0.02737592522380465,0.04849445198216622,0.05613556017510857,0.03634236878184075
289,"The type of Chart: 2D or 3D, Categorial.

Accuracy of reading: quantitative.",0.09665343308388827,0.036021368978560245,0.02996751623889192,0.06410803573544305,0.07696786380994107,0.04039924990624328,0.03424957929813475,0.048465708081595296,0.43379139385109733,0.05060371739609749
290,"A couple of variables that were examined could have been either 2-D or 3-D, the score or accuracy, and the amount of time taken to preform the experiment. 2-D or 3-D is categorical because it places the two into different groups. Score or accuracy is quantitative because it is a numerical measurement showing how well you preformed. Lastly, the amount of time it took is quantitative because it is a numerical value representing duration.",0.06130324893411979,0.03227878525397962,0.025140142996157293,0.08575237235084597,0.041765441070532705,0.03903140536858474,0.029170896208526902,0.049211115647180184,0.06362184868557506,0.03994671201959174
291,"color: categorical

height: quantitative",1.6814700267598637e-308,2.3450771263206126e-308,1.446683003522347e-308,2.0359275940460254e-308,1.598949879380816e-308,1.991898346386345e-308,1.9789698749598017e-308,2.9533518298488867e-308,1.808652322392474e-308,1.0
292,"Variables:

* if the respondent identified the greater of 2 choices correctly (categorical)

* how close the respondent was to the correct valuation (quantitative)",0.028865747324559023,0.027182620578386673,0.035519842499760396,0.05554089430846593,0.02404741939616949,0.04909608144170909,0.03416170544006891,0.17985079392110212,0.024813638932713065,0.04107668164576683
293,The variables being designed were size/color (categorical) and units of value (quantitative).,0.0365032415157732,0.05374712974933538,0.027013091225371134,0.04900818842581617,0.02960143491972415,0.04979949757397993,0.03921671433713498,0.05146531736361792,0.030353176765034226,0.05826790659800156
294,"Response variable- how accurate the reading of the graph is 

Explanatory variable- The type of graph used

Both are quantitive",0.7479637291189043,0.015056377457490782,0.014024913652883587,0.02996777723503001,0.05926696194926691,0.01934367140400145,0.015545028790147507,0.017719525800512413,0.04212519446398215,0.015558416916692368
295,One variable that was examined was the difference in size of the graph bars which is quantitative. Another variable that is examined is how close to the right answer the test taker is which would categorical.,0.4606197848048466,0.03341900655534912,0.03068739388185238,0.09550926216033519,0.08203196318916171,0.04855170743963769,0.035100370192407644,0.04153086066686071,0.05832026122076054,0.03345191655161608
296,"whether or not student got it right is categorical

the amount of student that changed their answers for the same questions is quantitative",1.6780843506982e-308,1.4837700568101053e-308,1.5619379087082943e-308,2.6023875957857626e-308,1.4384578709965735e-308,2.0497216183794584e-308,1.5942523583183183e-308,1.0,1.743027957245853e-308,3.434805983561921e-308
297,"Which one was smaller, categorical

Which one was larger by what amount, quantitative",0.024116165146989343,0.022519261749432265,0.5392572394629589,0.028295481921371858,0.02240398701870016,0.1076973511736468,0.052745806926384385,0.029934872760596875,0.016602194594588067,0.020099903018659698
298,"Age: Quantitive 

Favorite zoo animal: Categorial",0.0362090131768585,0.04057536360961978,0.03193778476059276,0.04363182677668697,0.034418892143598216,0.04167354748046524,0.039694831938677254,0.07534090686461323,0.038901512177673195,0.25334347269776647
299,"The first variable is deciding which graph is smaller and this is categorical because we are choosing between two options. The second variable is deciding how much smaller the smaller bar on the graph is, which is quantitative because we are determining an amount.",1.0,1.7501172224741347e-308,1.838459656260931e-308,2.96853556662121e-308,7.681115711159183e-308,2.7447355631343334e-308,2.1161188566694334e-308,1.991122859414299e-308,2.7100675115333774e-308,1.66056069937818e-308
300,One variable was the type of graph presented (categorical) and the other was people’s perception of the graph (categorical).,1.0,1.5962311703571393e-308,1.4626459204516403e-308,2.825406109737616e-308,8.180774877212275e-308,2.031911712194766e-308,1.6498273123571255e-308,1.771221495443625e-308,3.758686826542411e-308,1.553438728541653e-308
301,I think it was categorical whether the participant identified the correct smaller bar and then quantitative how close the slider was to the actual size of the bar.,2.231281418521533e-308,1.9751275522775916e-308,9.24722799256984e-308,2.6895466608323997e-308,1.894842825847935e-308,1.0,6.047913814405268e-308,2.6599546881935355e-308,1.411816447940562e-308,1.697772385775872e-308
302,"Independent: chart type (categorical)

Dependent: accuracy of ratio judgment (quantitative)",0.04158485896081653,0.020842232049546917,0.013289796322229925,0.024946719437170854,0.03594384255043865,0.01747562706634572,0.016267027103063523,0.018733657126163338,0.06506638842200081,0.02434432637518832
303,"The variables were which graph was smaller and how much smaller the bar is compared to the larger one. 

Deciding which graph is smaller is categorical.

How much smaller the bar is, would be quantitative.",1.0,1.760441073726492e-308,1.7896819852010665e-308,3.127239005259983e-308,7.938936423009635e-308,2.6927547888031956e-308,2.070095379762706e-308,2.0097523909038396e-308,2.8471479504546266e-308,1.6885611525749233e-308
304,"One variable is how many graphics a student was able to successfully perceive - this variable is qualitative.

Another variable is how well students were able to read information from charts and how far off they were from the actual measurement- this variable is also qualitative.",0.07578245191431125,0.03827203903276827,0.0362826575487268,0.22541357227042905,0.04740569892370227,0.058749403888121214,0.03898231048712195,0.0791018448695668,0.06086509685206511,0.046849616940757524
305,"color- categorical

dimension-categorical

size-quantitative

understanding-categorical",1.6307305691639533e-308,2.1946500448020524e-308,1.384189288509612e-308,2.0175551813287744e-308,1.557173888063612e-308,1.8837773969137256e-308,1.8407859586854017e-308,3.045805990892245e-308,1.824982013327458e-308,1.0
306,"the variables were:

which bar was perceived as smaller: categorical 

how much smaller the bar was to the taller one: quantitative",2.3804424354146056e-308,2.13294247465135e-308,6.520384921469621e-308,3.0668786424656613e-308,1.9471075657366046e-308,1.0,6.00556989122986e-308,2.8913500085147206e-308,1.473369616638525e-308,1.7806865310043556e-308
307,The variables that were examined were if either the triangle or circle bars were smaller (categorical) and then determining how small said bar was in comparison to the other (quantitative).,1.942087060176563e-308,2.5573271166739504e-308,3.9943343079625287e-308,1.954190968294532e-308,1.677002010406422e-308,4.1597797743560874e-308,1.0,1.9548308540620055e-308,1.303544142836701e-308,1.8047315279621924e-308
308,The variable examined were weather the graph was 2D or 3D which is categorical.,0.27642503057948165,0.034603762626763006,0.029178007883774615,0.05947941976970902,0.1352481832502414,0.042005431475217195,0.034154979085254875,0.03656134257645053,0.0703300168110817,0.03271601277214764
309,"The variables that were examined were what type of chart, 2D or 3D, and this was categorical. The also examined the variable of how accurately the participant was able to compare the difference in data. This was quantitative.",0.0981048737553235,0.039014946200145506,0.03147610744395083,0.09217662042352141,0.06698053836369679,0.04541381010602848,0.03595817553242438,0.053204471386056426,0.15888013683321242,0.050559026288180466
310,"* which bar was smaller (categorical)

* by how much smaller was the bar compared to the larger one (quantitative)",1.511333361252238e-308,1.398949493825381e-308,1.0,1.6710566657780417e-308,1.4317710056016544e-308,5.252013326123834e-308,3.2880048973664675e-308,1.768108747109479e-308,1.048415324619117e-308,1.2555831308669334e-308
311,"Age range - Quantitive

Gender - Categorical

Accuracy of estimating size ratios - Quantitive",0.048217584686174014,0.0493800065885615,0.0397255499298164,0.053849585231910656,0.04619953431726103,0.05300303359435065,0.049950792926045644,0.07933789250399512,0.04996156996634047,0.16610160188209613
312,shape which is categorical and length of difference which is quantitative,0.0272345941487268,0.06180403428768215,0.039711456681772644,0.03204739478733775,0.024400616119822433,0.05845328661393195,0.0845253345521162,0.0375268842867171,0.020671719638617945,0.038600377357063675
313,"Which circle is bigger - categorical

How much bigger is the larger graph from the other - quantitative",0.12147625440090476,0.056421297209577725,0.08134908621833097,0.06306267264880468,0.15761555148904788,0.08728179085206719,0.08310013095737219,0.05915630899811082,0.06124798565269331,0.049266995603469546
314,"If the correct bar was identified as shorter - categorical

The difference in size for the two bars - quantitative",1.4497568664017684e-308,1.4125698073242856e-308,1.0,1.6179117322443775e-308,1.373640059552225e-308,4.861919359176125e-308,3.317755362521641e-308,1.758009194448251e-308,1.031604237289934e-308,1.274894413771956e-308
315,"Which bar is bigger triangle or circle, categorical

How much smaller is the bar than the other bar, quantitative",0.03235443995794439,0.036685116247453964,0.1983679529039247,0.031567800287651,0.03012515043207081,0.07672951802836896,0.11747995361851836,0.033230596999979864,0.022687349577820256,0.029769415982762323
316,Variables would be if the graph is smaller or larger- categorical,0.3708408507913075,0.029103076016928412,0.027289123842936712,0.04842461918641315,0.22372809100773308,0.03776855068269646,0.031123672619225103,0.03157039371008949,0.06249267853937059,0.028010421897762046
317,"Explanatory variable: is the difference between 2D and 3D graph types, this is categorical. 

Response variable: Which graph type has more accurate results/responses, this is quantitative.",1.0,1.4964739979395173e-308,1.3694677292824207e-308,2.9907028129571674e-308,5.542682942014572e-308,1.894164862178156e-308,1.526361335150105e-308,1.74073290791874e-308,4.14177930299784e-308,1.538613612564629e-308
318,The variables were which was taller and that was categorical and where you slide the bar and that was quantitative.,2.7009274353281424e-308,2.562606625395383e-308,3.870306563338463e-308,4.129560190980278e-308,2.0604404767656685e-308,1.0,4.86612209012755e-308,3.478318441004018e-308,1.6627246107839065e-308,2.0468020270751413e-308
319,"What were the two bars: Categorical 

How much bigger and smaller the bar is: Quantitative",0.02320692109672506,0.02180254846571607,0.2781726720684963,0.025083184778892414,0.021398508238263104,0.09823853804401307,0.06064324883276403,0.026610674138341135,0.01567227368547212,0.01939299057127343
320,The variables examined were proportional size and visual representation. Proportional size is quantitative and visual representation is categorical.,0.030656349131576426,0.05949533234434422,0.031778727408157154,0.040608455781685336,0.02662778880238784,0.05863252179535605,0.05053137681015469,0.05077581390929889,0.024815791752242855,0.051053540738585125
321,Which bar was smaller- categorical. Proportion of how much smaller the bar was to the larger bar-quantitative.,1.54500706580402e-308,1.3926179464291073e-308,1.0,1.6943048756367767e-308,1.4626962972866626e-308,5.362381414691004e-308,3.27327862574498e-308,1.7712318971152793e-308,1.058286146373973e-308,1.249800728495972e-308
322,"size - categorical

amount of size difference - quantitative",0.029813994616878992,0.030582899282971834,0.19422121432012332,0.036272088824636,0.027880917957402978,0.11108946343163012,0.06566537614804774,0.04188991155827501,0.021874289206965908,0.02811927030565526
323,"2d or 3d height categorical

about how much smaller each bar was, quantatative",1.41692935144726e-308,1.480280853089843e-308,1.0,1.4500135433310875e-308,1.361253425584088e-308,3.7012911761776457e-308,3.6737880276082956e-308,1.5693782697105753e-308,1.0175347206287544e-308,1.2874212309248123e-308
324,"3D or 2D printed - categorical

answers given - quantitative",0.038488019564608775,0.03474471767013795,0.021721890610273915,0.04096831567618226,0.033063906816644444,0.03056634136669035,0.02521122880383816,0.03974401644424764,0.05663192636375849,0.04286729575411302
325,Categorical,1.4255170979551624e-308,1.7372462764927255e-308,1.3408218409498935e-308,1.810130387684697e-308,1.3596701610856897e-308,1.7003676153937006e-308,1.615872822699839e-308,3.6547486482682534e-308,1.5911197023755394e-308,1.0
326,which bar was larger which is categorical and how much smaller the smaller bar was which is quantitative,1.5752553645440103e-308,1.440481814903213e-308,1.0,1.73671196061405e-308,1.4701203173603795e-308,6.087298401794974e-308,3.59606740093482e-308,1.8153408641261793e-308,1.070866250290591e-308,1.286050997370389e-308
327,"Accuracy: quantitative 

weather they chose a square or triangle: categorical

How fast they took to take the survey: quantitative",0.02906903307579035,0.025501058677280555,0.026870862074509762,0.056248316272161085,0.023123724681859404,0.04122228438586747,0.02838537383480955,0.20477416010664728,0.025740789510774808,0.0408065835623274
328,"Variable 1: The smaller chart - categorical.

Variable 2: How much smaller one chart is compared to another - quantitative.",1.0,1.7945760048608927e-308,1.882894614067198e-308,3.0483112372510606e-308,7.641741494622486e-308,2.847922644488064e-308,2.1799133311173853e-308,2.0822356696958693e-308,2.813917351294223e-308,1.740240479503993e-308
329,"Which bar graph was smaller (categorical)

How much smaller or larger the graph was to the bigger graph (categorical)",0.13254083870309016,0.056381022807677185,0.09049427992503548,0.07110835200152804,0.20523681273576758,0.09362896608354933,0.08210530069840173,0.06756915488025082,0.06986988587779465,0.0523937022107327
330,"the variables examined were: 

* the 2-D graphs: catagorical 

* the 3-D graphs catagorical 

* wether the partipants chose the correct answer (circle or triangle was bigger) catagorical",0.15308434378099284,0.04574819139569984,0.03966141013695963,0.0663925548808337,0.1361713454662431,0.0554423007038192,0.04543497247062731,0.0491590624467021,0.08317419654409478,0.041478937322026684
331,"The variables examined were:

* Number of close friends (quantitative).

* Gender  (categorical).",3.202172285748563e-308,1.826070725015275e-308,1.917668617221421e-308,1.0,1.9630188690955987e-308,3.520195275271276e-308,2.029649504123667e-308,3.648133138603031e-308,2.0394480906672553e-308,1.8984065042865482e-308
332,"2D, 3D and 3D printed. Determining the size. These would be quantitative because it would be a numerical value.",0.03679485792508265,0.037896638422281775,0.0224879882777522,0.04184515116052453,0.03163303472528891,0.03291585476925445,0.026674466108544535,0.042167521435179864,0.04702038592228114,0.044571760324305036
333,"2D or 3D bar graph - categorical

Color of graph- categorical

Position of graph - categorical 

Size of graph - categorical",5.728334601668684e-308,1.658719551103459e-308,1.652016444215469e-308,2.257697322155757e-308,1.0,2.1225128638403065e-308,1.861102338451936e-308,1.809643159687146e-308,3.62466203592476e-308,1.659276490444246e-308
334,Types of graphs used. Categorical,0.10203018683299046,0.019876217502008894,0.01883666152897043,0.029113570848567468,0.6464611499766014,0.024781735891075417,0.021414161882119486,0.02155381863881652,0.05084500983255895,0.019903888211023173
335,The variables were quantitative because we had to gauge how much taller or shorter one of the bars was.,0.033417689992078406,0.031319749864314114,0.04621927638310861,0.05087569073046892,0.02545888945745285,0.6549627684843953,0.05665126025878224,0.04198190524774966,0.020474632978076633,0.024562444346307458
336,"Some variables in this experiment may include the quantitative variables of graphs that are interpreted correct or incorrect,  and how long it took each participant in the experiment to interpret the graphs and fill out thee experiment. 

The categorical variables include, how the information was presented and in what type of statistical graph, if the participant is in stats 218 or not or has any prior knowledge, and the age of the participants.",0.4508044920847438,0.03153575228453759,0.027759467294458426,0.06392162760751652,0.09006980127526738,0.03870193336038983,0.030765337462729903,0.0368955337425029,0.08382660588403737,0.03163658288925454
337,The percentage that one bar is of the another bar. It is quantitative.,0.021958660909817997,0.018954853828912918,0.3505528116094867,0.02359927316980684,0.02078465251427537,0.07653944731926521,0.044319439987546956,0.02363054772268196,0.014439263890911288,0.016473795994641546
338,"*

Understanding of Statistical Concepts: Quantitative – Measured through scores on assessment questions focused on concepts like significance, confidence intervals, and effect sizes after interacting with 3D models.

*

Improvement in Interpretation Skills: Quantitative – This could involve comparing pre- and post-experiment scores to see if the 3D models improved students' ability to interpret data.

*

Chart Type (2D vs. 3D Printed): Categorical – This variable examines whether participants using 3D-printed charts are more accurate in interpreting statistical data compared to those using traditional 2D charts, assessing the effectiveness of each chart type.

*

Ease of Interpretation (Self-Reported): Categorical – Participants might rate how easy or difficult they found the 3D models to understand, giving insight into perceived clarity.",0.08698359042475111,0.04051972993763643,0.03151014737033332,0.07472693281038001,0.0658760481761018,0.043650776177571696,0.03573905530181365,0.052058941686467734,0.19064376238098502,0.05005972206649939
339,Type of picture is categorical. The size selected was quantitative.,0.03125189354199715,0.05875166832900718,0.030051913358656774,0.0413215529151145,0.027044567133152647,0.05494713601851339,0.04703484823777788,0.05158194476122618,0.025910531424509095,0.05707964275383388
340,"The first variable is categorical and it would be whether or not the student was able to identify the smaller bar or not. This would be a correct or incorrect or yes/no variable. 

The second variable is quantitative and would be a numerical value of how far off the student was from the correct difference in size, measured in units, between the two objects.",0.028510103946079998,0.02793272275688996,0.04496519317443905,0.03432917161630932,0.022331740499206148,0.1066105209308492,0.077799701254713,0.034078147858358415,0.0173363717039641,0.024271982088914176
341,"The explanatory variable for this experiment would be the dimension the rectangles were in, which is categorical. While the response variable would be the height of the second block, which would be quantitative.",0.07482815320917877,0.3160269699417218,0.04714804116858195,0.0755344874587944,0.060372519964346456,0.07597807508120676,0.07419280925494895,0.06131560567329313,0.05753172020446494,0.07520481934056872
342,"Whether the student answered the question correctly (categorical), or the proportion of correct answers (quantitative), whether the model was 3D or 2D (categorical).",0.03614542592974243,0.030955274835207915,0.031672730853522554,0.05677183480746204,0.03043209145604593,0.04213169931560711,0.03238848907379164,0.6175593923706546,0.03842551630212891,0.06539521533107076
343,"stats 218 students: categorical 

how many answered the question correctly: quantitative.",0.02687949160856172,0.025252865177536183,0.025951122775527226,0.03984717696116213,0.023565696931668986,0.033707516823755224,0.0271373861898361,0.5296329764246565,0.027957486068465865,0.07078330037286133
344,"From my memory, I believe the variables were what graph was proposed (how the data was presented) which would be categorical. The other variable would be what we determined the proportion of a specific block's height was compared to another block. This would be quantitative",0.08928222788745357,0.254793838868419,0.05104726011436396,0.08402581784766897,0.07022259638944651,0.08366512694255294,0.07961468693542302,0.06507176930369155,0.06376994535037048,0.07663993165771567
345,"the number for the graph- quantitative 

whether the graph was smaller or larger- categorical",5.962501875054636e-308,1.5675018635104217e-308,1.7936249218813627e-308,2.1474754348907677e-308,1.0,2.2256337988722374e-308,1.891450817785731e-308,1.753540187566057e-308,2.7275796672863844e-308,1.474729045007045e-308
346,The variables examined were the independent and dependent variable and it was quantitative.,2.8508665539221164e-308,1.8677770134793376e-308,2.145892282787656e-308,1.0,1.876710269697963e-308,4.123944893762342e-308,2.180171760895265e-308,4.2270169734930243e-308,1.8990021602905506e-308,1.878612955003249e-308
347,"People: categorical

bar graphs: categorical",0.09858145726507994,0.030536025375597988,0.029695263478267078,0.04840379798480802,0.15587322726090336,0.03896687091593091,0.03395984325689158,0.036343961152616074,0.11860240270467436,0.03625918479241257
348,Percent of blocks being represented. It is a quantitative variable because it contains numbers.,1.634591194317231e-308,1.0,1.3838929883382597e-308,1.730123907639564e-308,1.4271482136626246e-308,2.0848841950756825e-308,2.305060435459698e-308,1.6151580753958805e-308,1.3380247676434693e-308,1.879559668716117e-308
